Epoch,Train_Net1,Test_Net1,Train_Net2,Test_Net2,Train_Net3,Test_Net3,Train_Net4,Test_Net4,Train_Net5,Test_Net5,Train_Net6,Test_Net6,Train_Net7,Test_Net7,Train_Net8,Test_Net8,Train_Net9,Test_Net9,Train_Net10,Test_Net10
103,0.001639588,0.001647310,0.001856033,0.001875693,0.001782533,0.001787493,0.001727931,0.001734251,0.002082296,0.002120160,0.001369944,0.001386016,0.001738250,0.001741777,0.001618297,0.001617164,0.001591290,0.001611724,0.001632289,0.001651883
104,0.001636751,0.001644428,0.001855357,0.001874979,0.001781166,0.001785761,0.001724031,0.001730063,0.002072098,0.002110473,0.001365240,0.001381851,0.001736866,0.001740278,0.001615815,0.001614791,0.001587197,0.001607808,0.001629581,0.001649169
105,0.001633918,0.001641554,0.001854693,0.001874272,0.001779818,0.001784052,0.001720178,0.001725925,0.002062024,0.002100899,0.001360584,0.001377737,0.001735480,0.001738782,0.001613305,0.001612396,0.001583097,0.001603891,0.001626873,0.001646460
106,0.001631089,0.001638689,0.001854040,0.001873572,0.001778488,0.001782364,0.001716370,0.001721836,0.002052072,0.002091436,0.001355978,0.001373674,0.001734090,0.001737289,0.001610766,0.001609978,0.001578990,0.001599972,0.001624166,0.001643756
107,0.001628263,0.001635832,0.001853397,0.001872879,0.001777177,0.001780697,0.001712605,0.001717793,0.002042242,0.002082084,0.001351426,0.001369667,0.001732696,0.001735798,0.001608198,0.001607538,0.001574876,0.001596051,0.001621459,0.001641057
108,0.001625439,0.001632983,0.001852763,0.001872192,0.001775884,0.001779052,0.001708880,0.001713795,0.002032533,0.002072841,0.001346930,0.001365719,0.001731298,0.001734308,0.001605600,0.001605075,0.001570756,0.001592127,0.001618753,0.001638362
109,0.001622617,0.001630140,0.001852138,0.001871511,0.001774608,0.001777427,0.001705193,0.001709839,0.002022944,0.002063708,0.001342493,0.001361831,0.001729896,0.001732820,0.001602974,0.001602588,0.001566628,0.001588200,0.001616046,0.001635671
110,0.001619797,0.001627305,0.001851522,0.001870834,0.001773349,0.001775823,0.001701541,0.001705924,0.002013473,0.002054682,0.001338118,0.001358006,0.001728489,0.001731332,0.001600318,0.001600079,0.001562492,0.001584270,0.001613338,0.001632984
111,0.001616978,0.001624476,0.001850913,0.001870163,0.001772108,0.001774239,0.001697924,0.001702048,0.002004119,0.002045762,0.001333807,0.001354247,0.001727077,0.001729846,0.001597633,0.001597546,0.001558350,0.001580337,0.001610630,0.001630300
112,0.001614160,0.001621654,0.001850311,0.001869495,0.001770883,0.001772675,0.001694338,0.001698209,0.001994882,0.002036949,0.001329562,0.001350556,0.001725659,0.001728359,0.001594918,0.001594989,0.001554200,0.001576401,0.001607920,0.001627619
113,0.001611342,0.001618836,0.001849716,0.001868832,0.001769674,0.001771131,0.001690782,0.001694405,0.001985759,0.002028241,0.001325386,0.001346934,0.001724235,0.001726872,0.001592172,0.001592409,0.001550042,0.001572462,0.001605209,0.001624940
114,0.001608523,0.001616025,0.001849128,0.001868172,0.001768482,0.001769606,0.001687253,0.001690635,0.001976750,0.002019636,0.001321280,0.001343384,0.001722805,0.001725385,0.001589397,0.001589805,0.001545877,0.001568519,0.001602496,0.001622265
115,0.001605705,0.001613218,0.001848545,0.001867515,0.001767305,0.001768100,0.001683751,0.001686897,0.001967853,0.002011135,0.001317247,0.001339908,0.001721369,0.001723897,0.001586592,0.001587176,0.001541705,0.001564572,0.001599781,0.001619591
116,0.001602885,0.001610416,0.001847968,0.001866861,0.001766144,0.001766613,0.001680273,0.001683190,0.001959067,0.002002735,0.001313288,0.001336507,0.001719925,0.001722407,0.001583756,0.001584524,0.001537526,0.001560623,0.001597064,0.001616919
117,0.001600063,0.001607618,0.001847396,0.001866210,0.001764998,0.001765145,0.001676817,0.001679513,0.001950391,0.001994435,0.001309406,0.001333182,0.001718474,0.001720916,0.001580890,0.001581847,0.001533339,0.001556669,0.001594344,0.001614249
118,0.001597240,0.001604823,0.001846828,0.001865561,0.001763866,0.001763695,0.001673382,0.001675863,0.001941823,0.001986235,0.001305600,0.001329935,0.001717016,0.001719423,0.001577994,0.001579147,0.001529146,0.001552712,0.001591622,0.001611581
119,0.001594415,0.001602033,0.001846265,0.001864914,0.001762750,0.001762263,0.001669967,0.001672240,0.001933362,0.001978134,0.001301873,0.001326767,0.001715550,0.001717927,0.001575067,0.001576422,0.001524945,0.001548752,0.001588897,0.001608913
120,0.001591588,0.001599245,0.001845706,0.001864269,0.001761647,0.001760849,0.001666570,0.001668642,0.001925007,0.001970129,0.001298226,0.001323678,0.001714075,0.001716429,0.001572110,0.001573672,0.001520738,0.001544789,0.001586168,0.001606246
121,0.001588757,0.001596461,0.001845151,0.001863626,0.001760559,0.001759452,0.001663188,0.001665068,0.001916755,0.001962221,0.001294660,0.001320670,0.001712592,0.001714929,0.001569123,0.001570899,0.001516524,0.001540822,0.001583436,0.001603580
122,0.001585924,0.001593679,0.001844599,0.001862984,0.001759485,0.001758073,0.001659822,0.001661517,0.001908607,0.001954408,0.001291175,0.001317742,0.001711100,0.001713424,0.001566105,0.001568101,0.001512304,0.001536852,0.001580700,0.001600914
123,0.001583087,0.001590899,0.001844050,0.001862344,0.001758424,0.001756710,0.001656470,0.001657987,0.001900560,0.001946688,0.001287773,0.001314896,0.001709599,0.001711917,0.001563057,0.001565280,0.001508078,0.001532880,0.001577960,0.001598248
124,0.001580247,0.001588121,0.001843505,0.001861704,0.001757377,0.001755365,0.001653130,0.001654477,0.001892612,0.001939061,0.001284453,0.001312132,0.001708088,0.001710405,0.001559979,0.001562434,0.001503846,0.001528905,0.001575216,0.001595581
125,0.001577402,0.001585345,0.001842962,0.001861065,0.001756342,0.001754035,0.001649801,0.001650987,0.001884763,0.001931525,0.001281216,0.001309449,0.001706567,0.001708889,0.001556871,0.001559564,0.001499609,0.001524928,0.001572467,0.001592914
126,0.001574554,0.001582571,0.001842421,0.001860428,0.001755321,0.001752722,0.001646481,0.001647515,0.001877011,0.001924079,0.001278062,0.001306848,0.001705037,0.001707369,0.001553733,0.001556671,0.001495367,0.001520949,0.001569714,0.001590246
127,0.001571701,0.001579798,0.001841883,0.001859790,0.001754311,0.001751425,0.001643171,0.001644059,0.001869355,0.001916721,0.001274992,0.001304327,0.001703496,0.001705844,0.001550566,0.001553754,0.001491120,0.001516968,0.001566956,0.001587577
128,0.001568844,0.001577026,0.001841347,0.001859153,0.001753315,0.001750144,0.001639868,0.001640620,0.001861792,0.001909451,0.001272005,0.001301888,0.001701945,0.001704314,0.001547368,0.001550814,0.001486869,0.001512986,0.001564193,0.001584907
129,0.001565982,0.001574254,0.001840813,0.001858517,0.001752330,0.001748878,0.001636571,0.001637196,0.001854322,0.001902268,0.001269100,0.001299529,0.001700383,0.001702779,0.001544142,0.001547851,0.001482615,0.001509003,0.001561424,0.001582235
130,0.001563115,0.001571484,0.001840280,0.001857880,0.001751357,0.001747627,0.001633280,0.001633785,0.001846943,0.001895169,0.001266278,0.001297249,0.001698810,0.001701238,0.001540887,0.001544865,0.001478358,0.001505020,0.001558650,0.001579562
131,0.001560243,0.001568714,0.001839749,0.001857244,0.001750396,0.001746391,0.001629993,0.001630388,0.001839653,0.001888154,0.001263538,0.001295049,0.001697225,0.001699691,0.001537602,0.001541856,0.001474099,0.001501037,0.001555871,0.001576886
132,0.001557366,0.001565944,0.001839220,0.001856607,0.001749446,0.001745169,0.001626710,0.001627003,0.001832452,0.001881221,0.001260879,0.001292926,0.001695629,0.001698137,0.001534290,0.001538826,0.001469837,0.001497055,0.001553086,0.001574208
133,0.001554484,0.001563175,0.001838692,0.001855971,0.001748507,0.001743962,0.001623429,0.001623629,0.001825337,0.001874370,0.001258300,0.001290879,0.001694021,0.001696578,0.001530949,0.001535773,0.001465575,0.001493074,0.001550294,0.001571528
134,0.001551597,0.001560406,0.001838164,0.001855334,0.001747579,0.001742769,0.001620150,0.001620266,0.001818308,0.001867598,0.001255801,0.001288909,0.001692401,0.001695011,0.001527581,0.001532699,0.001461312,0.001489096,0.001547497,0.001568845
135,0.001548704,0.001557637,0.001837638,0.001854696,0.001746662,0.001741590,0.001616871,0.001616912,0.001811362,0.001860905,0.001253381,0.001287012,0.001690769,0.001693438,0.001524186,0.001529604,0.001457050,0.001485119,0.001544693,0.001566160
136,0.001545806,0.001554868,0.001837112,0.001854058,0.001745755,0.001740425,0.001613593,0.001613567,0.001804498,0.001854289,0.001251037,0.001285189,0.001689124,0.001691857,0.001520764,0.001526489,0.001452789,0.001481146,0.001541883,0.001563471
137,0.001542903,0.001552100,0.001836587,0.001853420,0.001744858,0.001739272,0.001610313,0.001610231,0.001797715,0.001847750,0.001248770,0.001283437,0.001687466,0.001690269,0.001517316,0.001523354,0.001448530,0.001477178,0.001539067,0.001560779
138,0.001539995,0.001549331,0.001836063,0.001852781,0.001743972,0.001738133,0.001607032,0.001606902,0.001791012,0.001841285,0.001246578,0.001281755,0.001685796,0.001688673,0.001513843,0.001520199,0.001444273,0.001473214,0.001536243,0.001558084
139,0.001537081,0.001546562,0.001835538,0.001852141,0.001743095,0.001737007,0.001603749,0.001603579,0.001784386,0.001834893,0.001244460,0.001280142,0.001684112,0.001687069,0.001510344,0.001517026,0.001440021,0.001469255,0.001533413,0.001555385
140,0.001534162,0.001543794,0.001835015,0.001851501,0.001742227,0.001735894,0.001600463,0.001600263,0.001777837,0.001828575,0.001242413,0.001278595,0.001682414,0.001685457,0.001506822,0.001513834,0.001435773,0.001465304,0.001530576,0.001552682
141,0.001531239,0.001541025,0.001834491,0.001850859,0.001741369,0.001734792,0.001597174,0.001596952,0.001771363,0.001822327,0.001240438,0.001277113,0.001680703,0.001683836,0.001503275,0.001510626,0.001431531,0.001461359,0.001527732,0.001549976
142,0.001528310,0.001538257,0.001833968,0.001850217,0.001740520,0.001733703,0.001593880,0.001593646,0.001764962,0.001816149,0.001238531,0.001275694,0.001678978,0.001682207,0.001499706,0.001507400,0.001427296,0.001457423,0.001524881,0.001547265
143,0.001525377,0.001535489,0.001833444,0.001849573,0.001739680,0.001732626,0.001590582,0.001590345,0.001758634,0.001810040,0.001236691,0.001274337,0.001677239,0.001680568,0.001496115,0.001504159,0.001423068,0.001453496,0.001522023,0.001544550
144,0.001522440,0.001532721,0.001832920,0.001848929,0.001738848,0.001731560,0.001587278,0.001587047,0.001752378,0.001803998,0.001234918,0.001273039,0.001675486,0.001678920,0.001492503,0.001500902,0.001418849,0.001449579,0.001519158,0.001541831
145,0.001519498,0.001529954,0.001832397,0.001848284,0.001738025,0.001730506,0.001583969,0.001583753,0.001746190,0.001798023,0.001233208,0.001271799,0.001673718,0.001677263,0.001488870,0.001497631,0.001414640,0.001445673,0.001516285,0.001539108
146,0.001516552,0.001527188,0.001831872,0.001847637,0.001737210,0.001729463,0.001580654,0.001580462,0.001740072,0.001792113,0.001231561,0.001270614,0.001671935,0.001675596,0.001485218,0.001494347,0.001410442,0.001441780,0.001513405,0.001536380
147,0.001513602,0.001524422,0.001831348,0.001846989,0.001736403,0.001728431,0.001577333,0.001577173,0.001734020,0.001786267,0.001229974,0.001269484,0.001670137,0.001673918,0.001481548,0.001491050,0.001406256,0.001437900,0.001510518,0.001533647
148,0.001510649,0.001521658,0.001830823,0.001846340,0.001735604,0.001727410,0.001574004,0.001573887,0.001728035,0.001780484,0.001228446,0.001268406,0.001668324,0.001672231,0.001477860,0.001487742,0.001402083,0.001434034,0.001507623,0.001530910
149,0.001507692,0.001518895,0.001830298,0.001845690,0.001734813,0.001726399,0.001570669,0.001570602,0.001722114,0.001774763,0.001226975,0.001267377,0.001666496,0.001670533,0.001474156,0.001484424,0.001397925,0.001430183,0.001504721,0.001528168
150,0.001504733,0.001516134,0.001829772,0.001845038,0.001734029,0.001725399,0.001567327,0.001567319,0.001716257,0.001769103,0.001225559,0.001266397,0.001664652,0.001668824,0.001470437,0.001481096,0.001393783,0.001426349,0.001501812,0.001525421
151,0.001501771,0.001513375,0.001829246,0.001844385,0.001733252,0.001724409,0.001563976,0.001564037,0.001710462,0.001763503,0.001224197,0.001265464,0.001662792,0.001667105,0.001466704,0.001477760,0.001389658,0.001422533,0.001498895,0.001522669
152,0.001498807,0.001510618,0.001828719,0.001843731,0.001732482,0.001723428,0.001560618,0.001560756,0.001704729,0.001757962,0.001222887,0.001264574,0.001660916,0.001665374,0.001462958,0.001474417,0.001385550,0.001418735,0.001495971,0.001519913
153,0.001495842,0.001507864,0.001828191,0.001843076,0.001731719,0.001722457,0.001557252,0.001557477,0.001699056,0.001752479,0.001221626,0.001263728,0.001659024,0.001663632,0.001459200,0.001471069,0.001381462,0.001414957,0.001493039,0.001517151
154,0.001492875,0.001505112,0.001827662,0.001842419,0.001730963,0.001721495,0.001553879,0.001554197,0.001693441,0.001747052,0.001220414,0.001262922,0.001657116,0.001661878,0.001455433,0.001467715,0.001377395,0.001411200,0.001490101,0.001514385
155,0.001489907,0.001502364,0.001827133,0.001841760,0.001730213,0.001720543,0.001550497,0.001550919,0.001687885,0.001741682,0.001219248,0.001262156,0.001655191,0.001660112,0.001451657,0.001464359,0.001373350,0.001407466,0.001487155,0.001511613
156,0.001486939,0.001499619,0.001826603,0.001841101,0.001729469,0.001719600,0.001547107,0.001547641,0.001682387,0.001736367,0.001218126,0.001261426,0.001653249,0.001658334,0.001447873,0.001461000,0.001369327,0.001403754,0.001484202,0.001508836
157,0.001483971,0.001496878,0.001826072,0.001840439,0.001728731,0.001718665,0.001543709,0.001544363,0.001676944,0.001731106,0.001217048,0.001260732,0.001651289,0.001656543,0.001444083,0.001457640,0.001365330,0.001400067,0.001481242,0.001506055
158,0.001481004,0.001494142,0.001825540,0.001839777,0.001728000,0.001717739,0.001540303,0.001541086,0.001671557,0.001725898,0.001216011,0.001260072,0.001649313,0.001654740,0.001440289,0.001454281,0.001361357,0.001396405,0.001478275,0.001503268
159,0.001478037,0.001491411,0.001825007,0.001839113,0.001727273,0.001716821,0.001536889,0.001537810,0.001666224,0.001720743,0.001215014,0.001259445,0.001647319,0.001652924,0.001436492,0.001450925,0.001357412,0.001392771,0.001475301,0.001500477
160,0.001475073,0.001488685,0.001824473,0.001838448,0.001726553,0.001715911,0.001533467,0.001534534,0.001660944,0.001715640,0.001214055,0.001258848,0.001645308,0.001651096,0.001432693,0.001447571,0.001353495,0.001389164,0.001472321,0.001497681
161,0.001472111,0.001485965,0.001823938,0.001837781,0.001725837,0.001715010,0.001530038,0.001531259,0.001655717,0.001710589,0.001213132,0.001258280,0.001643278,0.001649253,0.001428894,0.001444223,0.001349607,0.001385586,0.001469334,0.001494880
162,0.001469151,0.001483251,0.001823403,0.001837113,0.001725127,0.001714116,0.001526602,0.001527984,0.001650543,0.001705587,0.001212244,0.001257739,0.001641230,0.001647397,0.001425098,0.001440881,0.001345749,0.001382038,0.001466341,0.001492075
163,0.001466195,0.001480544,0.001822866,0.001836444,0.001724421,0.001713229,0.001523158,0.001524711,0.001645419,0.001700636,0.001211390,0.001257225,0.001639164,0.001645528,0.001421304,0.001437547,0.001341923,0.001378521,0.001463342,0.001489265
164,0.001463244,0.001477844,0.001822328,0.001835773,0.001723720,0.001712350,0.001519708,0.001521439,0.001640346,0.001695733,0.001210568,0.001256735,0.001637080,0.001643644,0.001417515,0.001434222,0.001338130,0.001375036,0.001460336,0.001486451
165,0.001460296,0.001475152,0.001821790,0.001835101,0.001723024,0.001711478,0.001516251,0.001518168,0.001635323,0.001690880,0.001209776,0.001256269,0.001634977,0.001641747,0.001413734,0.001430908,0.001334370,0.001371584,0.001457325,0.001483632
166,0.001457355,0.001472469,0.001821250,0.001834428,0.001722332,0.001710613,0.001512789,0.001514899,0.001630350,0.001686074,0.001209014,0.001255825,0.001632854,0.001639834,0.001409960,0.001427607,0.001330646,0.001368166,0.001454309,0.001480810
167,0.001454419,0.001469794,0.001820709,0.001833754,0.001721645,0.001709754,0.001509321,0.001511633,0.001625424,0.001681316,0.001208279,0.001255401,0.001630713,0.001637907,0.001406197,0.001424319,0.001326958,0.001364784,0.001451287,0.001477983
168,0.001451490,0.001467129,0.001820168,0.001833078,0.001720961,0.001708903,0.001505848,0.001508369,0.001620547,0.001676604,0.001207572,0.001254997,0.001628553,0.001635966,0.001402445,0.001421047,0.001323306,0.001361437,0.001448260,0.001475153
169,0.001448568,0.001464474,0.001819625,0.001832402,0.001720281,0.001708057,0.001502370,0.001505107,0.001615718,0.001671939,0.001206889,0.001254611,0.001626372,0.001634009,0.001398706,0.001417792,0.001319693,0.001358128,0.001445228,0.001472320
170,0.001445654,0.001461830,0.001819082,0.001831724,0.001719605,0.001707218,0.001498889,0.001501850,0.001610936,0.001667320,0.001206231,0.001254243,0.001624173,0.001632037,0.001394983,0.001414556,0.001316119,0.001354856,0.001442191,0.001469483
171,0.001442749,0.001459196,0.001818537,0.001831045,0.001718932,0.001706384,0.001495404,0.001498596,0.001606200,0.001662747,0.001205596,0.001253890,0.001621953,0.001630049,0.001391277,0.001411339,0.001312584,0.001351622,0.001439151,0.001466642
172,0.001439853,0.001456575,0.001817992,0.001830365,0.001718263,0.001705557,0.001491917,0.001495346,0.001601511,0.001658219,0.001204982,0.001253553,0.001619713,0.001628046,0.001387589,0.001408144,0.001309091,0.001348428,0.001436106,0.001463800
173,0.001436967,0.001453966,0.001817445,0.001829684,0.001717597,0.001704735,0.001488427,0.001492101,0.001596867,0.001653736,0.001204390,0.001253229,0.001617453,0.001626026,0.001383922,0.001404972,0.001305638,0.001345274,0.001433059,0.001460954
174,0.001434092,0.001451369,0.001816898,0.001829003,0.001716933,0.001703918,0.001484936,0.001488862,0.001592269,0.001649298,0.001203817,0.001252919,0.001615172,0.001623991,0.001380276,0.001401825,0.001302229,0.001342161,0.001430007,0.001458107
175,0.001431228,0.001448787,0.001816350,0.001828320,0.001716273,0.001703107,0.001481445,0.001485629,0.001587716,0.001644903,0.001203263,0.001252621,0.001612871,0.001621939,0.001376655,0.001398703,0.001298862,0.001339089,0.001426954,0.001455257
176,0.001428377,0.001446218,0.001815801,0.001827636,0.001715615,0.001702301,0.001477954,0.001482402,0.001583208,0.001640553,0.001202726,0.001252335,0.001610549,0.001619871,0.001373058,0.001395609,0.001295538,0.001336059,0.001423897,0.001452406
177,0.001425538,0.001443664,0.001815251,0.001826952,0.001714959,0.001701499,0.001474464,0.001479183,0.001578745,0.001636246,0.001202207,0.001252059,0.001608206,0.001617786,0.001369488,0.001392543,0.001292259,0.001333072,0.001420839,0.001449554
178,0.001422713,0.001441125,0.001814700,0.001826267,0.001714306,0.001700703,0.001470975,0.001475972,0.001574326,0.001631983,0.001201704,0.001251792,0.001605842,0.001615684,0.001365946,0.001389507,0.001289025,0.001330127,0.001417779,0.001446700
179,0.001419902,0.001438602,0.001814149,0.001825582,0.001713655,0.001699910,0.001467490,0.001472770,0.001569951,0.001627763,0.001201216,0.001251535,0.001603456,0.001613565,0.001362435,0.001386503,0.001285836,0.001327226,0.001414718,0.001443847
180,0.001417106,0.001436096,0.001813597,0.001824896,0.001713006,0.001699123,0.001464008,0.001469578,0.001565620,0.001623586,0.001200742,0.001251287,0.001601049,0.001611429,0.001358954,0.001383531,0.001282692,0.001324368,0.001411656,0.001440993
181,0.001414325,0.001433606,0.001813044,0.001824209,0.001712359,0.001698339,0.001460531,0.001466395,0.001561332,0.001619452,0.001200282,0.001251046,0.001598621,0.001609275,0.001355507,0.001380593,0.001279595,0.001321555,0.001408593,0.001438139
182,0.001411561,0.001431134,0.001812490,0.001823522,0.001711713,0.001697559,0.001457059,0.001463224,0.001557088,0.001615361,0.001199835,0.001250812,0.001596171,0.001607104,0.001352093,0.001377689,0.001276544,0.001318786,0.001405531,0.001435286
183,0.001408813,0.001428680,0.001811936,0.001822835,0.001711069,0.001696783,0.001453594,0.001460065,0.001552888,0.001611312,0.001199400,0.001250584,0.001593699,0.001604916,0.001348715,0.001374822,0.001273540,0.001316061,0.001402470,0.001432434
184,0.001406083,0.001426245,0.001811381,0.001822147,0.001710426,0.001696011,0.001450136,0.001456918,0.001548731,0.001607306,0.001198977,0.001250363,0.001591205,0.001602710,0.001345374,0.001371991,0.001270582,0.001313381,0.001399410,0.001429584
